date	pub	page_id	verdict	hospital_mentions	towns_in_range	other_haifa_hospitals	found_by
1948-01-22	haretz	haretz19480122-01.2.85	other	2	jerusalem		maqaf
1948-01-22	hayomjlm	hayomjlm19480122-01.2.47	haifa	3	haifa		
1948-01-22	hzh	hzh19480122-01.2.50	untowned	6			
1948-01-23	ahr	ahr19480123-01.2.9	untowned	3			abbreviated
1948-01-23	ahr	ahr19480123-01.2.92	other	2	jerusalem		abbreviated
1948-01-23	haretz	haretz19480123-01.2.49	haifa	5	haifa		
1948-01-23	haretz	haretz19480123-01.2.61	haifa	2	haifa		spelled
1948-01-23	hmf	hmf19480123-01.2.89	other	2	jaffa,telaviv	hadassah	abbreviated
1948-01-25	dav	dav19480125-01.2.55	haifa	10	haifa		maqaf
1948-01-26	hbkr	hbkr19480126-01.2.5	other	2	jaffa		spelled
1948-01-26	hmf	hmf19480126-01.2.34	haifa	27	haifa		spelled
1948-01-26	khm	khm19480126-01.2.57	haifa	6	haifa		abbreviated
1948-01-27	ahr	ahr19480127-01.2.66	haifa	1	haifa	rothschild	
1948-01-28	dav	dav19480128-01.2.27	untowned	1			abbreviated
1948-01-28	dav	dav19480128-01.2.52	other	2	telaviv		
1948-01-28	hbkr	hbkr19480128-01.2.7	other	1	hebron,jerusalem		spelled
1948-01-28	hmf	hmf19480128-01.2.64	other	1	jaffa	english	abbreviated
1948-01-28	itonamami	itonamami19480128-01.2.25	mixed	4	haifa,jaffa,telaviv	hadassah	
1948-01-29	dav	dav19480129-01.2.76.2	mixed	2	haifa,jerusalem	rothschild	
1948-01-29	haolam	haolam19480129-01.2.12	mixed	12	haifa,jaffa,jerusalem,telaviv,tiberias		
1948-01-29	haolam	haolam19480129-01.2.16	other	2	jerusalem		
1948-01-29	haretz	haretz19480129-01.2.67	haifa	3	haifa		
1948-01-29	hbkr	hbkr19480129-01.2.90	haifa	5	haifa		maqaf,spelled
1948-01-29	itonamami	itonamami19480129-01.2.32	mixed	2	haifa,telaviv		
1948-01-29	kolisraeljlm	kolisraeljlm19480129-01.2.2	other	2	jaffa,telaviv		
1948-01-30	hbkr	hbkr19480130-01.2.93	other	2	jaffa	hadassah	spelled
1948-01-30	hmf	hmf19480130-01.2.61	mixed	2	haifa,jaffa		
1948-01-30	hrte	hrte19480130-01.2.11	other	2	jaffa,jerusalem		indefinite
1948-01-30	hzh	hzh19480130-01.2.14	untowned	2			spelled
1948-01-30	itonmeyuhad	itonmeyuhad19480130-01.2.22	other	2	jaffa		
1948-02-01	dav	dav19480201-01.2.7	untowned	2		elisha	
1948-02-02	ahr	ahr19480202-01.2.57	mixed	1	acre,haifa		maqaf
1948-02-03	dav	dav19480203-01.2.5	other	2	jaffa		
1948-02-04	ahr	ahr19480204-01.2.52	mixed	3	haifa,jaffa	hadassah	
1948-02-04	haretz	haretz19480204-01.2.57	mixed	2	haifa,jerusalem,telaviv	hadassah	
1948-02-05	dav	dav19480205-01.2.9	untowned	1			spelled
1948-02-05	haretz	haretz19480205-01.2.35	mixed	2	haifa,jerusalem,telaviv		spelled
1948-02-05	hmf	hmf19480205-01.2.23	other	3	jerusalem		indefinite,maqaf
1948-02-05	hmf	hmf19480205-01.2.30	other	1	jerusalem		abbreviated
1948-02-05	hmf	hmf19480205-01.2.52	other	2	jerusalem		abbreviated
1948-02-05	itonamami	itonamami19480205-01.2.28	haifa	3	haifa	rothschild	
1948-02-06	haretz	haretz19480206-01.2.49	other	3	jerusalem	english,hadassah	
1948-02-06	haretz	haretz19480206-01.2.55	other	2	jerusalem,telaviv		
1948-02-06	haretz	haretz19480206-01.2.59	other	1	telaviv		spelled
1948-02-06	hmf	hmf19480206-01.2.106	other	1	telaviv		abbreviated
1948-02-08	ahr	ahr19480208-01.2.58	mixed	5	haifa,jaffa	rothschild	maqaf
1948-02-08	dav	dav19480208-01.2.18	haifa	4	haifa	rothschild	
1948-02-09	ahr	ahr19480209-01.2.63	haifa	4	haifa	rothschild	
1948-02-09	ahr	ahr19480209-01.2.80	haifa	1	haifa	rothschild	abbreviated
1948-02-09	haretz	haretz19480209-01.2.44	mixed	7	haifa,jerusalem	rothschild	abbreviated,spelled
1948-02-09	haretz	haretz19480209-01.2.58	haifa	2	haifa		
1948-02-09	hayomjlm	hayomjlm19480209-01.2.37	mixed	6	haifa,jaffa	rothschild	
1948-02-09	hmf	hmf19480209-01.2.64	other	3	jaffa		
1948-02-09	hzh	hzh19480209-01.2.11	haifa	1	haifa		spelled
1948-02-09	hzh	hzh19480209-01.2.58	other	1	jaffa		spelled
1948-02-09	itonamami	itonamami19480209-01.2.23	mixed	3	haifa,jaffa		
1948-02-09	khm	khm19480209-01.2.46	haifa	3	haifa		
1948-02-10	hmf	hmf19480210-01.2.21	other	6	jerusalem	hadassah	spelled
1948-02-10	hzh	hzh19480210-01.2.64	untowned	4			abbreviated
1948-02-11	haretz	haretz19480211-01.2.67	haifa	5	haifa	rothschild	
1948-02-12	dav	dav19480212-01.2.40	other	1	jerusalem		spelled
1948-02-12	haretz	haretz19480212-01.2.15	other	2	jaffa		spelled
1948-02-12	haretz	haretz19480212-01.2.48	other	4	acre,safed,tiberias	hadassah	
1948-02-12	hmf	hmf19480212-01.2.70	haifa	3	haifa	rothschild	
1948-02-13	itonmeyuhad	itonmeyuhad19480213-01.2.4	other	6	jaffa,jerusalem	hadassah	spelled
1948-02-15	ahr	ahr19480215-01.2.72	haifa	1	haifa	rothschild	
1948-02-15	dav	dav19480215-01.2.25	other	1	jaffa,ramleh		spelled
1948-02-15	hayomjlm	hayomjlm19480215-01.2.26	other	2	acre,jerusalem		
1948-02-15	hbkr	hbkr19480215-01.2.10	other	5	jerusalem		spelled
1948-02-15	hmf	hmf19480215-01.2.61	untowned	1		hadassah	
1948-02-16	dav	dav19480216-01.2.51	untowned	1			spelled
1948-02-16	hbkr	hbkr19480216-01.2.40	other	2	jaffa		spelled
1948-02-18	dav	dav19480218-01.2.46.1	other	3	telaviv	hadassah	
1948-02-18	hmf	hmf19480218-01.2.57	other	1	safed		abbreviated
1948-02-19	haolam	haolam19480219-01.2.16	mixed	8	gaza,haifa,jaffa,jerusalem,nablus		abbreviated
1948-02-20	haretz	haretz19480220-01.2.32	haifa	2	haifa		
1948-02-22	hbkr	hbkr19480222-01.2.64	untowned	1			spelled
1948-02-22	hmf	hmf19480222-01.2.3	untowned	1			
1948-02-23	hayomjlm	hayomjlm19480223-01.2.2	other	5	jerusalem	hadassah	
1948-02-24	haretz	haretz19480224-01.2.14.1	haifa	2	haifa		
1948-02-24	haretz	haretz19480224-01.2.69	other	1	gaza		spelled
1948-02-24	hzh	hzh19480224-01.2.61	untowned	2		rothschild	
1948-02-25	ahr	ahr19480225-01.2.22	untowned	1			maqaf
1948-02-25	ahr	ahr19480225-01.2.62	other	1	telaviv		
1948-02-25	dav	dav19480225-01.2.22	mixed	2	haifa,jaffa		spelled
1948-02-25	hzh	hzh19480225-01.2.8	mixed	5	haifa,telaviv		
1948-02-26	haolam	haolam19480226-01.2.14	mixed	10	haifa,jaffa,jerusalem,safed,telaviv	hadassah,rothschild	
1948-02-26	hayomjlm	hayomjlm19480226-01.2.31	mixed	2	haifa,nazareth		spelled
1948-02-27	ahr	ahr19480227-01.2.134	mixed	3	haifa,telaviv	hadassah,rothschild	abbreviated
1948-02-27	haretz	haretz19480227-01.2.14.4	mixed	2	haifa,jaffa	rothschild	
1948-02-27	hmf	hmf19480227-01.2.90	mixed	1	haifa,jaffa,safed		abbreviated
1948-02-29	hzh	hzh19480229-01.2.42	untowned	2			
1948-03-01	ahr	ahr19480301-01.2.46	untowned	1			abbreviated
1948-03-01	itonamami	itonamami19480301-01.2.10	other	1	jerusalem,telaviv		
1948-03-02	dav	dav19480302-01.2.67	other	2	telaviv	english	maqaf
1948-03-02	haretz	haretz19480302-01.2.40	mixed	6	haifa,telaviv	hadassah	
1948-03-04	haretz	haretz19480304-01.2.1	haifa	1	haifa		
1948-03-04	haretz	haretz19480304-01.2.59	mixed	2	haifa,jaffa,telaviv	rothschild	
1948-03-04	hayomjlm	hayomjlm19480304-01.2.42	untowned	1			spelled
1948-03-04	hbkr	hbkr19480304-01.2.88	other	2	nablus		spelled
1948-03-04	mar	mar19480304-01.2.3	other	1	jaffa		
1948-03-04	mar	mar19480304-01.2.73	other	1	jaffa		
1948-03-07	dav	dav19480307-01.2.7	mixed	4	haifa,jaffa	rothschild	
1948-03-08	ahr	ahr19480308-01.2.73	untowned	2		rothschild	
1948-03-08	dav	dav19480308-01.2.10	other	1	ramleh		
1948-03-08	dav	dav19480308-01.2.18	untowned	2			
1948-03-08	dav	dav19480308-01.2.40	mixed	4	haifa,jaffa		
1948-03-09	dav	dav19480309-01.2.64	untowned	2			spelled
1948-03-09	mar	mar19480309-01.2.30	haifa	3	haifa	rothschild	spelled
1948-03-09	mar	mar19480309-01.2.70	other	1	jaffa,telaviv	english	
1948-03-10	ahr	ahr19480310-01.2.96	untowned	2		rothschild	maqaf
1948-03-10	haretz	haretz19480310-01.2.83	haifa	3	haifa	rothschild	
1948-03-10	hayomjlm	hayomjlm19480310-01.2.36	haifa	1	haifa		
1948-03-10	hbkr	hbkr19480310-01.2.85	other	1	jaffa		spelled
1948-03-10	mar	mar19480310-01.2.37	mixed	2	haifa,jaffa		abbreviated
1948-03-11	mar	mar19480311-01.2.13	untowned	1		rothschild	
1948-03-12	misharhamakolet	misharhamakolet19480312-01.2.20	other	1	jaffa		
1948-03-14	ahr	ahr19480314-01.2.77	haifa	3	haifa	rothschild	
1948-03-15	hmf	hmf19480315-01.2.61	untowned	3		rothschild	
1948-03-15	mar	mar19480315-01.2.6	haifa	1	haifa	rothschild	
1948-03-16	hayomjlm	hayomjlm19480316-01.2.36	untowned	2		hadassah	
1948-03-16	hzh	hzh19480316-01.2.11	untowned	1		rothschild	
1948-03-16	hzh	hzh19480316-01.2.14	mixed	1	haifa,jaffa		
1948-03-16	mar	mar19480316-01.2.66	untowned	1			
1948-03-17	ahr	ahr19480317-01.2.113	haifa	3	haifa		maqaf
1948-03-17	dav	dav19480317-01.2.15	mixed	1	haifa,jaffa	rothschild	
1948-03-17	haretz	haretz19480317-01.2.61	other	2	jaffa,jerusalem		
1948-03-17	hzh	hzh19480317-01.2.56	other	2	jaffa,jerusalem		
1948-03-18	haolam	haolam19480318-01.2.15	other	6	jaffa,jerusalem,telaviv	hadassah	
1948-03-18	hayomjlm	hayomjlm19480318-01.2.32	mixed	5	haifa,jerusalem	hadassah	
1948-03-18	hmf	hmf19480318-01.2.71	other	2	jerusalem		abbreviated
1948-03-21	hayomjlm	hayomjlm19480321-01.2.22	other	1	safed		spelled
1948-03-22	ahr	ahr19480322-01.2.72	other	2	jaffa,telaviv	hadassah	maqaf
1948-03-22	hmf	hmf19480322-01.2.53	other	4	telaviv		spelled
1948-03-22	khm	khm19480322-01.2.38	untowned	1			abbreviated
1948-03-22	mar	mar19480322-01.2.23	mixed	4	haifa,jaffa,nablus,nazareth		spelled
1948-03-23	haretz	haretz19480323-01.2.70	other	1	jaffa		
1948-03-23	hzh	hzh19480323-01.2.41	other	4	telaviv		
1948-03-25	dav	dav19480325-01.2.28	untowned	1			spelled
1948-03-25	haolam	haolam19480325-01.2.27	mixed	6	gaza,haifa,jerusalem,safed,telaviv,tiberias		
1948-03-29	dav	dav19480329-01.2.1	untowned	2		hadassah	
1948-03-29	dav	dav19480329-01.2.26.5	untowned	1		hadassah	
1948-03-29	hayomjlm	hayomjlm19480329-01.2.25	other	1	jerusalem		
1948-03-29	hzh	hzh19480329-01.2.54	other	4	gaza,jerusalem	english,hadassah	
1948-03-31	haretz	haretz19480331-01.2.72	untowned	2			maqaf
1948-03-31	hbkr	hbkr19480331-01.2.49	other	1	jaffa		
1948-04-01	dav	dav19480401-01.2.49	other	3	jaffa,telaviv		spelled
1948-04-02	haretz	haretz19480402-01.2.10.5	haifa	1	haifa	rothschild	
1948-04-02	haretz	haretz19480402-01.2.28	other	1	telaviv		spelled
1948-04-06	haretz	haretz19480406-01.2.26	haifa	3	haifa	rothschild	
1948-04-08	dav	dav19480408-01.2.6	other	1	jerusalem,telaviv		spelled
1948-04-08	haolam	haolam19480408-01.2.13	mixed	9	gaza,haifa,jaffa,jerusalem,telaviv	hadassah	
1948-04-08	haretz	haretz19480408-01.2.3	untowned	4			spelled
1948-04-14	dav	dav19480414-01.2.25	other	3	jaffa,jerusalem		spelled
1948-04-14	hbkr	hbkr19480414-01.2.51	other	2	acre,jerusalem		
1948-04-15	haretz	haretz19480415-01.2.17	mixed	3	haifa,telaviv	hadassah	
1948-04-16	dav	dav19480416-01.2.35	other	6	jaffa		
1948-04-16	hmf	hmf19480416-01.2.38	untowned	1			
1948-04-18	dav	dav19480418-01.2.30	untowned	2			
1948-04-18	mar	mar19480418-01.2.49	haifa	1	haifa		
1948-04-18	mar	mar19480418-01.2.82	mixed	6	haifa,telaviv	rothschild	spelled
1948-04-19	ahr	ahr19480419-01.2.68	haifa	5	haifa		
1948-04-19	dav	dav19480419-01.2.14	mixed	8	acre,haifa,safed,telaviv	hadassah	
1948-04-19	haretz	haretz19480419-01.2.32	other	5	jaffa		
1948-04-19	hayomjlm	hayomjlm19480419-01.2.17	mixed	5	haifa,jerusalem,safed,telaviv		spelled
1948-04-19	hmf	hmf19480419-01.2.76	mixed	8	haifa,jaffa,jerusalem,safed,telaviv		abbreviated
1948-04-19	hzh	hzh19480419-01.2.6	untowned	4		hadassah	spelled
1948-04-19	khm	khm19480419-01.2.31	untowned	2			
1948-04-20	haretz	haretz19480420-01.2.49	haifa	4	haifa		
1948-04-21	dav	dav19480421-01.2.44	untowned	2			spelled
1948-04-22	dav	dav19480422-01.2.22	untowned	1		hadassah	
1948-04-23	hmf	hmf19480423-01.2.54	untowned	2			
1948-04-23	hmf	hmf19480423-01.2.58	untowned	1			
1948-04-23	hzh	hzh19480423-01.2.18	mixed	1	acre,haifa,jerusalem		abbreviated
1948-04-25	hmf	hmf19480425-01.2.70	other	2	jaffa,jerusalem		spelled
1948-04-25	hzh	hzh19480425-01.2.26	other	2	jerusalem		abbreviated
1948-04-25	mivrak	mivrak19480425-01.2.20	other	1	jerusalem		spelled
1948-04-25	mivrak	mivrak19480425-01.2.8	other	2	jerusalem		spelled
1948-04-26	haretz	haretz19480426-01.2.41	untowned	2			spelled
1948-04-26	hayomjlm	hayomjlm19480426-01.2.13	other	2	jerusalem	hadassah	
1948-04-26	hayomjlm	hayomjlm19480426-01.2.8	other	2	jerusalem		maqaf
1948-04-27	haretz	haretz19480427-01.2.48	other	6	jaffa,telaviv		spelled
1948-04-28	ahr	ahr19480428-01.2.70	haifa	2	haifa	rothschild	
1948-04-28	dav	dav19480428-01.2.50.4	haifa	2	haifa	rothschild	
1948-04-28	haretz	haretz19480428-01.2.48	haifa	4	haifa		spelled
1948-04-28	hbkr	hbkr19480428-01.2.44	untowned	3			maqaf,spelled
1948-04-28	hmf	hmf19480428-01.2.57	haifa	3	haifa		abbreviated,spelled
1948-04-28	hzh	hzh19480428-01.2.24	haifa	4	haifa		spelled
1948-04-29	haretz	haretz19480429-01.2.69	untowned	1			
1948-04-29	hmf	hmf19480429-01.2.60.3	haifa	2	haifa	rothschild	
1948-04-29	hzh	hzh19480429-01.2.57.4	haifa	1	haifa	rothschild	
1948-05-02	haretz	haretz19480502-01.2.47	other	1	telaviv		
1948-05-02	hzh	hzh19480502-01.2.70.2	haifa	2	haifa	rothschild	
1948-05-03	haretz	haretz19480503-01.2.39	mixed	10	acre,haifa		spelled
1948-05-03	hzh	hzh19480503-01.2.25	mixed	5	haifa,jaffa,jerusalem	hadassah	
1948-05-04	ahr	ahr19480504-01.2.34	mixed	4	haifa,jaffa		maqaf
1948-05-04	ahr	ahr19480504-01.2.75	untowned	2			abbreviated
1948-05-04	dav	dav19480504-01.2.23	mixed	5	haifa,jaffa		
1948-05-04	haretz	haretz19480504-01.2.42	haifa	4	haifa		spelled
1948-05-04	hmf	hmf19480504-01.2.48	haifa	3	haifa		spelled
1948-05-04	hzh	hzh19480504-01.2.68	untowned	1			
1948-05-04	khm	khm19480504-01.2.47	untowned	1			
1948-05-04	khm	khm19480504-01.2.49	haifa	2	haifa		spelled
1948-05-04	mar	mar19480504-01.2.7	haifa	1	haifa		spelled
1948-05-06	haolam	haolam19480506-01.2.7	untowned	4		hadassah,rothschild	
1948-05-07	haretz	haretz19480507-01.2.59	mixed	1	haifa,jerusalem		maqaf
1948-05-07	hayomjlm	hayomjlm19480507-01.2.26	other	1	jaffa	rothschild	
1948-05-09	hmf	hmf19480509-01.2.79	other	2	jaffa	hadassah	spelled
1948-05-09	hzh	hzh19480509-01.2.53	other	1	jaffa,telaviv		spelled
1948-05-14	hbkr	hbkr19480514-01.2.49	other	2	jaffa,jerusalem		spelled
1948-05-16	dav	dav19480516-01.2.19	other	2	jerusalem		spelled
1948-05-16	ytlv	ytlv19480516-01.2.16	other	1	jaffa		maqaf
1948-05-17	haretz	haretz19480517-01.2.38	mixed	11	haifa,jerusalem		
1948-05-17	hzh	hzh19480517-01.2.48	mixed	6	haifa,jerusalem		maqaf
1948-05-18	haretz	haretz19480518-01.2.38	untowned	1			maqaf
1948-05-18	hmf	hmf19480518-01.2.59	untowned	1			
1948-05-20	hmf	hmf19480520-01.2.37	other	1	safed	hadassah	
1948-05-21	ahr	ahr19480521-01.2.43	haifa	1	haifa		abbreviated
1948-05-26	haretz	haretz19480526-01.2.29	mixed	3	haifa,jaffa		
1948-05-26	hmf	hmf19480526-01.2.22	other	2	acre		
1948-05-27	hmf	hmf19480527-01.2.30	mixed	2	haifa,jaffa		
1948-05-31	hzh	hzh19480531-01.2.36	mixed	2	haifa,jaffa		
1948-06-02	hzh	hzh19480602-01.2.68	haifa	1	haifa		
1948-06-06	ahr	ahr19480606-01.2.31	mixed	12	haifa,jerusalem	hadassah,rothschild	maqaf
1948-06-06	mivrak	mivrak19480606-01.2.78	other	2	jaffa	hadassah	
1948-06-07	hzh	hzh19480607-01.2.49	other	1	safed		spelled
1948-06-07	khm	khm19480607-01.2.32	untowned	3			
1948-06-07	mar	mar19480607-01.2.23	untowned	1			
1948-06-08	dav	dav19480608-01.2.36	haifa	1	haifa		
1948-06-09	hbkr	hbkr19480609-01.2.28	other	5	jerusalem	hadassah	spelled
1948-06-11	dav	dav19480611-01.2.54.4	untowned	1			
1948-06-11	haretz	haretz19480611-01.2.34	other	2	jaffa,telaviv		spelled
1948-06-15	hzh	hzh19480615-01.2.63	untowned	1		rothschild	
1948-06-16	ahr	ahr19480616-01.2.62	haifa	2	haifa		
1948-06-16	mar	mar19480616-01.2.16	untowned	1			
1948-06-16	mar	mar19480616-01.2.61	untowned	1			
1948-06-18	hayomjlm	hayomjlm19480618-01.2.22	untowned	1			
1948-06-20	dav	dav19480620-01.2.42	haifa	5	haifa		abbreviated,spelled
1948-06-20	hzh	hzh19480620-01.2.35	mixed	7	haifa,telaviv	hadassah	spelled
1948-06-21	ahr	ahr19480621-01.2.70	haifa	2	haifa		
1948-06-21	dav	dav19480621-01.2.48	haifa	11	haifa	rothschild	spelled
1948-06-21	hzh	hzh19480621-01.2.9	haifa	2	haifa		
1948-06-22	hmf	hmf19480622-01.2.43	haifa	7	haifa		
1948-06-25	dav	dav19480625-01.2.48.1	haifa	3	haifa		
1948-06-25	dav	dav19480625-01.2.54	other	2	jaffa,jerusalem	hadassah	
1948-06-25	hmf	hmf19480625-01.2.1	untowned	1			
1948-06-25	hzh	hzh19480625-01.2.6	untowned	1			
1948-07-01	haretz	haretz19480701-01.2.3	haifa	1	haifa		
1948-07-03	mivrak	mivrak19480703-01.2.2	mixed	2	haifa,jaffa,jerusalem	hadassah	
1948-07-04	ahr	ahr19480704-01.2.32	untowned	1			
1948-07-04	haretz	haretz19480704-01.2.27	other	1	jaffa		
1948-07-05	ahr	ahr19480705-01.2.27	untowned	2			
1948-07-05	hzh	hzh19480705-01.2.34	haifa	5	haifa		
1948-07-06	hzh	hzh19480706-01.2.11	other	1	jerusalem		
1948-07-08	hzh	hzh19480708-01.2.29	other	2	jerusalem		
1948-07-09	dav	dav19480709-01.2.58	untowned	3		hadassah	
1948-07-15	hzh	hzh19480715-01.2.28	no_hospital_term	0			
1948-07-19	haretz	haretz19480719-01.2.49	other	1	jerusalem		
1948-07-21	mar	mar19480721-01.2.45	haifa	5	haifa	rothschild	
1948-07-21	yomyom	yomyom19480721-01.2.7	haifa	3	haifa	rothschild	
1948-07-22	haolam	haolam19480722-01.2.6	untowned	3		hadassah	
1948-07-22	haretz	haretz19480722-01.2.52	haifa	8	haifa	rothschild	
1948-07-22	hmf	hmf19480722-01.2.68	haifa	3	haifa	rothschild	
1948-07-25	haretz	haretz19480725-01.2.55.3	haifa	2	haifa		
1948-07-25	hbkr	hbkr19480725-01.2.57	haifa	2	haifa		
1948-07-27	ahr	ahr19480727-01.2.52.4	haifa	1	haifa		
1948-07-29	haretz	haretz19480729-01.2.35	untowned	3		rothschild	
1948-08-01	hmf	hmf19480801-01.2.52	untowned	1		hadassah	
1948-08-02	ahr	ahr19480802-01.2.57	haifa	1	haifa	rothschild	
1948-08-02	yomyom	yomyom19480802-01.2.41	haifa	4	haifa	rothschild	abbreviated
1948-08-03	dav	dav19480803-01.2.49	untowned	2			
1948-08-03	haretz	haretz19480803-01.2.44	mixed	3	haifa,telaviv		
1948-08-03	hmf	hmf19480803-01.2.33	other	4	jerusalem		
1948-08-03	khm	khm19480803-01.2.54	mixed	1	haifa,jerusalem	rothschild	
1948-08-05	haolam	haolam19480805-01.2.11	mixed	5	haifa,jaffa		
1948-08-05	haretz	haretz19480805-01.2.42	untowned	2		rothschild	
1948-08-05	yomyom	yomyom19480805-01.2.55	other	3	jaffa		spelled
1948-08-06	medina	medina19480806-01.2.37	other	2	jaffa		spelled
1948-08-08	hzh	hzh19480808-01.2.34	untowned	1			
1948-08-08	hzh	hzh19480808-01.2.45	other	2	jaffa		maqaf
1948-08-09	dav	dav19480809-01.2.22	haifa	7	haifa		
1948-08-09	dav	dav19480809-01.2.37	haifa	4	haifa	rothschild	spelled
1948-08-09	hzh	hzh19480809-01.2.73	untowned	3			spelled
1948-08-10	hmf	hmf19480810-01.2.35	untowned	3			spelled
1948-08-10	yomyom	yomyom19480810-01.2.18	untowned	3			spelled
1948-08-10	yomyom	yomyom19480810-01.2.58	untowned	3			spelled
1948-08-13	hzh	hzh19480813-01.2.83.1	mixed	2	haifa,jaffa		
1948-08-15	khm	khm19480815-01.2.47.1	haifa	2	haifa		
1948-08-16	mar	mar19480816-01.2.22	untowned	1			spelled
1948-08-18	dav	dav19480818-01.2.40	untowned	3			
1948-08-18	yomyom	yomyom19480818-01.2.24	other	9	jaffa,telaviv		spelled
1948-08-18	yomyom	yomyom19480818-01.2.59	other	9	jaffa,telaviv		spelled
1948-08-20	dav	dav19480820-01.2.44	untowned	1			
1948-08-26	khm	khm19480826-01.2.36	haifa	3	haifa	rothschild	
1948-08-27	ahr	ahr19480827-01.2.56.3	mixed	3	haifa,telaviv		spelled
1948-08-27	dav	dav19480827-01.2.47	untowned	1			
1948-08-27	haretz	haretz19480827-01.2.41.3	untowned	1			spelled
1948-08-27	hzh	hzh19480827-01.2.75.1	haifa	4	haifa	hadassah	
1948-08-29	hzh	hzh19480829-01.2.66	mixed	1	haifa,telaviv		
1948-08-29	hzh	hzh19480829-01.2.71	haifa	4	haifa	rothschild	spelled
1948-08-30	hmf	hmf19480830-01.2.43	untowned	1			spelled
1948-08-31	dav	dav19480831-01.2.46	no_hospital_term	0			spelled
1948-08-31	hmf	hmf19480831-01.2.37	mixed	2	haifa,jaffa,jerusalem	rothschild	
1948-08-31	hzh	hzh19480831-01.2.29	mixed	12	acre,haifa,jaffa,telaviv		spelled
1948-09-02	haolam	haolam19480902-01.2.24	other	2	telaviv		
1948-09-03	hayomjlm	hayomjlm19480903-01.2.17	untowned	2			
1948-09-03	hayomjlm	hayomjlm19480903-01.2.37	mixed	9	acre,haifa,jaffa,telaviv		maqaf
1948-09-03	hzh	hzh19480903-01.2.66	other	3	jerusalem,telaviv	hadassah	
1948-09-05	mar	mar19480905-01.2.26	mixed	5	acre,haifa,jaffa,telaviv		
1948-09-07	hbkr	hbkr19480907-01.2.2	untowned	1			
1948-09-07	hzh	hzh19480907-01.2.6	other	1	jaffa		
1948-09-07	mar	mar19480907-01.2.6	other	1	jaffa		spelled
1948-09-14	hbkr	hbkr19480914-01.2.23	haifa	2	haifa		abbreviated
1948-09-15	dav	dav19480915-01.2.52	untowned	1			
1948-09-15	hmf	hmf19480915-01.2.59	mixed	1	haifa,jaffa,nazareth,telaviv	hadassah	
1948-09-17	dav	dav19480917-01.2.19	mixed	5	haifa,jaffa		
1948-09-17	dav	dav19480917-01.2.35	no_hospital_term	0			maqaf
1948-09-17	dav	dav19480917-01.2.67	mixed	2	haifa,jerusalem,telaviv		abbreviated
1948-09-17	hbkr	hbkr19480917-01.2.22	mixed	4	haifa,jaffa,telaviv	hadassah	
1948-09-17	hmf	hmf19480917-01.2.78	mixed	3	haifa,jerusalem,telaviv		
1948-09-17	hzh	hzh19480917-01.2.74	mixed	2	haifa,telaviv		spelled
1948-09-17	khm	khm19480917-01.2.53	haifa	2	haifa	hadassah	
1948-09-19	haretz	haretz19480919-01.2.24	mixed	5	haifa,jerusalem		
1948-09-22	hmf	hmf19480922-01.2.58	other	1	jaffa		spelled
1948-09-23	haolam	haolam19480923-01.2.15	mixed	2	haifa,telaviv		abbreviated
1948-09-23	haretz	haretz19480923-01.2.1	other	3	telaviv	hadassah	
1948-09-23	khm	khm19480923-01.2.24	other	1	jaffa		spelled
1948-09-24	hzh	hzh19480924-01.2.57	other	1	jaffa		spelled
1948-09-26	dav	dav19480926-01.2.23	untowned	1		rothschild	
1948-09-26	haretz	haretz19480926-01.2.51	untowned	3			
1948-09-27	hmf	hmf19480927-01.2.30	other	1	jaffa		spelled
1948-09-27	hzh	hzh19480927-01.2.21	other	1	jaffa		spelled
1948-09-28	dav	dav19480928-01.2.58	no_hospital_term	0			spelled
1948-09-28	haretz	haretz19480928-01.2.50	other	1	jaffa		maqaf
1948-09-28	hbkr	hbkr19480928-01.2.7	other	3	jerusalem		maqaf
1948-09-29	dav	dav19480929-01.2.53	haifa	1	haifa		
1948-09-29	hzh	hzh19480929-01.2.76	haifa	4	haifa	rothschild	
1948-10-03	dav	dav19481003-01.2.74	haifa	3	haifa		maqaf
1948-10-06	dav	dav19481006-01.2.66	untowned	1			
1948-10-07	dav	dav19481007-01.2.17	other	1	jerusalem		
1948-10-07	hzh	hzh19481007-01.2.14	untowned	1			
1948-10-08	ahr	ahr19481008-01.2.12	mixed	3	haifa,jaffa		
1948-10-09	hegeh	hegeh19481009-01.2.18	untowned	1			spelled
1948-10-10	ahr	ahr19481010-01.2.30	haifa	2	haifa		
1948-10-10	dav	dav19481010-01.2.32	haifa	2	haifa		
1948-10-10	hzh	hzh19481010-01.2.34	untowned	2			
1948-10-19	hzh	hzh19481019-01.2.65	mixed	2	haifa,jerusalem,telaviv		
1948-10-22	dav	dav19481022-01.2.35	other	3	tiberias	hadassah	
1948-10-29	haretz	haretz19481029-01.2.40	other	1	jaffa		spelled
